,Unnamed: 0,totalpop,poverty_White,poverty_Black,poverty_AmerInd,poverty_Asian,poverty_NatHaw,poverty_Multi,poverty_Hisp,Name,Country,state,CountyName,StateName,white_rate,black_rate,amerind_rate,asian_rate,nathaw_rate,multi_rate,hisp_rate
247,247,25239.0,2967.0,3390.0,6.0,0.0,0.0,247.0,1807.0,"Grady County, Georgia",131,13,Grady County, Georgia,11.755616308094616,13.431593961725902,0.023772732675621064,0.0,0.0,0.9786441618130672,7.159554657474543
248,248,16190.0,1234.0,2606.0,5.0,2.0,0.0,102.0,462.0,"Greene County, Georgia",133,13,Greene County, Georgia,7.621988882025942,16.096355775169858,0.03088326127239037,0.012353304508956144,0.0,0.6300185299567634,2.85361334156887
249,249,842091.0,45763.0,27548.0,459.0,11018.0,94.0,3676.0,50209.0,"Gwinnett County, Georgia",135,13,Gwinnett County, Georgia,5.4344482959680125,3.271380409005677,0.05450717321524634,1.3084096611886364,0.011162689068046091,0.4365323937674194,5.9624197384843205
250,250,43342.0,5708.0,206.0,0.0,108.0,0.0,301.0,1780.0,"Habersham County, Georgia",137,13,Habersham County, Georgia,13.169673757556179,0.4752895574731208,0.0,0.2491809330441604,0.0,0.694476489317521,4.106870933505607
251,251,185318.0,25314.0,3706.0,79.0,394.0,0.0,744.0,16827.0,"Hall County, Georgia",139,13,Hall County, Georgia,13.659763217820178,1.9998057393237567,0.0426294261755469,0.21260751788817064,0.0,0.4014720642355303,9.080067775391491
252,252,9043.0,456.0,1903.0,0.0,0.0,0.0,0.0,1.0,"Hancock County, Georgia",141,13,Hancock County, Georgia,5.042574366913635,21.043901360168086,0.0,0.0,0.0,0.0,0.01105827712042464
253,253,28563.0,5382.0,293.0,20.0,20.0,0.0,113.0,89.0,"Haralson County, Georgia",143,13,Haralson County, Georgia,18.84255855477366,1.0258026117704722,0.0700206560935476,0.0700206560935476,0.0,0.395616706928544,0.3115919196162868
254,254,32539.0,1871.0,744.0,0.0,6.0,0.0,180.0,10.0,"Harris County, Georgia",145,13,Harris County, Georgia,5.7500230492639615,2.2864869848489504,0.0,0.0184394111681367,0.0,0.5531823350441011,0.030732351946894495
255,255,25406.0,4133.0,1747.0,0.0,44.0,0.0,29.0,447.0,"Hart County, Georgia",147,13,Hart County, Georgia,16.267810753365346,6.876328426355978,0.0,0.17318743603873102,0.0,0.1141462646618909,1.7594269070298354
256,256,11674.0,2237.0,306.0,6.0,4.0,0.0,66.0,23.0,"Heard County, Georgia",149,13,Heard County, Georgia,19.162240877162926,2.621209525441152,0.05139626520472845,0.034264176803152316,0.0,0.5653589172520129,0.19701901661812574
257,257,209069.0,11856.0,11698.0,152.0,934.0,36.0,1036.0,2670.0,"Henry County, Georgia",151,13,Henry County, Georgia,5.670855076553672,5.5952819404120175,0.07270327021222657,0.4467424630146029,0.01721919557657998,0.4955301838149128,1.2770903385963486
258,258,145622.0,10550.0,10588.0,34.0,337.0,30.0,771.0,2507.0,"Houston County, Georgia",153,13,Houston County, Georgia,7.244784441911249,7.270879400090647,0.023348120476301658,0.23142107648569585,0.020601282773207344,0.5294529672714288,1.7215805304143603
259,259,9482.0,1105.0,810.0,0.0,0.0,0.0,57.0,31.0,"Irwin County, Georgia",155,13,Irwin County, Georgia,11.65365956549251,8.542501581944737,0.0,0.0,0.0,0.601139000210926,0.3269352457287492
260,260,60928.0,7286.0,1533.0,39.0,90.0,0.0,60.0,1065.0,"Jackson County, Georgia",157,13,Jackson County, Georgia,11.958377100840336,2.516084558823529,0.06400997899159662,0.14771533613445378,0.0,0.09847689075630252,1.7479648109243695
261,261,13647.0,1665.0,909.0,242.0,0.0,0.0,147.0,418.0,"Jasper County, Georgia",159,13,Jasper County, Georgia,12.200483622774234,6.660804572433501,1.7732835055323517,0.0,0.0,1.0771598153440316,3.0629442368286077
262,262,15028.0,2190.0,746.0,0.0,0.0,0.0,9.0,859.0,"Jeff Davis County, Georgia",161,13,Jeff Davis County, Georgia,14.572797444769765,4.964067074793718,0.0,0.0,0.0,0.05988820867713601,5.715996805962204
263,263,16554.0,954.0,4120.0,0.0,0.0,0.0,8.0,172.0,"Jefferson County, Georgia",163,13,Jefferson County, Georgia,5.762957593330919,24.88824453304337,0.0,0.0,0.0,0.04832668841367645,1.0390238008940436
264,264,8794.0,1137.0,1225.0,0.0,0.0,0.0,83.0,396.0,"Jenkins County, Georgia",165,13,Jenkins County, Georgia,12.92926995678872,13.929952240163749,0.0,0.0,0.0,0.9438253354559928,4.5030702751876275
265,265,9850.0,882.0,1031.0,0.0,36.0,0.0,53.0,7.0,"Johnson County, Georgia",167,13,Johnson County, Georgia,8.954314720812182,10.467005076142133,0.0,0.3654822335025381,0.0,0.5380710659898478,0.07106598984771574
266,266,28783.0,2951.0,1331.0,0.0,0.0,0.0,45.0,83.0,"Jones County, Georgia",169,13,Jones County, Georgia,10.252579647708716,4.62425737414446,0.0,0.0,0.0,0.1563422853767849,0.28836465969495884
267,267,18128.0,1723.0,1455.0,0.0,0.0,0.0,167.0,50.0,"Lamar County, Georgia",171,13,Lamar County, Georgia,9.504633715798764,8.026257722859665,0.0,0.0,0.0,0.921226831421006,0.2758164165931156
268,268,10356.0,1557.0,1208.0,0.0,0.0,0.0,85.0,310.0,"Lanier County, Georgia",173,13,Lanier County, Georgia,15.034762456546929,11.664735419080724,0.0,0.0,0.0,0.8207802240247201,2.9934337582078023
269,269,48028.0,5140.0,6703.0,0.0,59.0,0.0,138.0,277.0,"Laurens County, Georgia",175,13,Laurens County, Georgia,10.70209044723911,13.956442075455985,0.0,0.1228450070792038,0.0,0.28733238943949363,0.5767468976430415
270,270,28805.0,2057.0,985.0,0.0,37.0,0.0,112.0,124.0,"Lee County, Georgia",177,13,Lee County, Georgia,7.141121333101893,3.4195452178441244,0.0,0.128449921888561,0.0,0.3888213851761847,0.4304808193022045
271,271,64489.0,4269.0,5821.0,36.0,87.0,32.0,512.0,1011.0,"Liberty County, Georgia",179,13,Liberty County, Georgia,6.619733597977951,9.026345578315684,0.05582347377072059,0.13490672827924144,0.04962086557397386,0.7939338491835818,1.5677092217277366
272,272,7800.0,1015.0,765.0,0.0,0.0,0.0,98.0,18.0,"Lincoln County, Georgia",181,13,Lincoln County, Georgia,13.012820512820516,9.807692307692307,0.0,0.0,0.0,1.2564102564102564,0.2307692307692308
273,273,15967.0,1524.0,867.0,33.0,0.0,7.0,99.0,675.0,"Long County, Georgia",183,13,Long County, Georgia,9.544685914699066,5.4299492703701375,0.20667626980647585,0.0,0.04384042086804033,0.6200288094194275,4.227469155132461
274,274,112515.0,10282.0,15472.0,7.0,589.0,0.0,592.0,2050.0,"Lowndes County, Georgia",185,13,Lowndes County, Georgia,9.138337110607477,13.751055414833575,0.00622139270319513,0.5234857574545616,0.0,0.5261520686130737,1.8219792916500024
275,275,30719.0,5033.0,482.0,176.0,11.0,0.0,155.0,319.0,"Lumpkin County, Georgia",187,13,Lumpkin County, Georgia,16.383996874898273,1.569061492887138,0.5729353169048472,0.03580845730655295,0.0,0.5045737165923371,1.0384452618900355
276,276,21563.0,1579.0,3172.0,0.0,0.0,0.0,55.0,284.0,"McDuffie County, Georgia",189,13,McDuffie County, Georgia,7.3227287483188785,14.710383527338495,0.0,0.0,0.0,0.25506654918146826,1.3170709085006724
277,277,14172.0,839.0,1611.0,0.0,0.0,0.0,88.0,0.0,"McIntosh County, Georgia",191,13,McIntosh County, Georgia,5.920124188540784,11.367485182049112,0.0,0.0,0.0,0.6209427039232289,0.0
278,278,14232.0,528.0,3008.0,4.0,7.0,0.0,0.0,89.0,"Macon County, Georgia",193,13,Macon County, Georgia,3.7099494097807764,21.13546936481169,0.028105677346824055,0.049184935356942114,0.0,0.0,0.6253513209668352
279,279,28142.0,3886.0,691.0,5.0,192.0,0.0,146.0,285.0,"Madison County, Georgia",195,13,Madison County, Georgia,13.808542392154074,2.4554047331390803,0.017767038590007816,0.6822542818563002,0.0,0.5187975268282283,1.0127211996304455
280,280,8751.0,470.0,1120.0,0.0,0.0,0.0,16.0,0.0,"Marion County, Georgia",197,13,Marion County, Georgia,5.370814764026967,12.798537310021713,0.0,0.0,0.0,0.18283624728602446,0.0
281,281,21434.0,1990.0,2732.0,4.0,0.0,0.0,65.0,68.0,"Meriwether County, Georgia",199,13,Meriwether County, Georgia,9.284314640291127,12.746104320238874,0.01866193897545955,0.0,0.0,0.3032565083512177,0.3172529625828124
282,282,6017.0,610.0,924.0,0.0,0.0,0.0,0.0,0.0,"Miller County, Georgia",201,13,Miller County, Georgia,10.137942496260594,15.356489945155394,0.0,0.0,0.0,0.0,0.0
283,283,23175.0,2225.0,3585.0,9.0,2.0,0.0,231.0,357.0,"Mitchell County, Georgia",205,13,Mitchell County, Georgia,9.60086299892125,15.469255663430419,0.03883495145631068,0.008629989212513484,0.0,0.9967637540453076,1.5404530744336569
284,284,26788.0,1408.0,1866.0,37.0,0.0,0.0,90.0,90.0,"Monroe County, Georgia",207,13,Monroe County, Georgia,5.256084814095863,6.965805584590116,0.13812154696132595,0.0,0.0,0.3359713304464685,0.3359713304464685
285,285,9000.0,1308.0,696.0,8.0,0.0,0.0,16.0,253.0,"Montgomery County, Georgia",209,13,Montgomery County, Georgia,14.533333333333335,7.7333333333333325,0.08888888888888889,0.0,0.0,0.17777777777777778,2.811111111111111
286,286,17866.0,1390.0,1286.0,1.0,0.0,0.0,0.0,75.0,"Morgan County, Georgia",211,13,Morgan County, Georgia,7.780141050039179,7.198029777230494,0.005597223777006604,0.0,0.0,0.0,0.4197917832754953
287,287,39416.0,7652.0,225.0,0.0,15.0,0.0,55.0,1459.0,"Murray County, Georgia",213,13,Murray County, Georgia,19.413436168053586,0.5708341790135986,0.0,0.038055611934239904,0.0,0.13953724375887966,3.7015425208037342
288,288,198247.0,10247.0,24596.0,44.0,488.0,29.0,1230.0,2609.0,"Muscogee County, Georgia",215,13,Muscogee County, Georgia,5.16880457207423,12.406745120985436,0.022194535100152842,0.246157571110786,0.014628216316009829,0.6204381402997271,1.3160350471886082
289,289,101503.0,7457.0,8576.0,19.0,74.0,0.0,360.0,1468.0,"Newton County, Georgia",217,13,Newton County, Georgia,7.3465808892348,8.44901135927017,0.01871865856181591,0.07290424913549354,0.0,0.3546693201186172,1.4462626720392502
290,290,33769.0,2152.0,340.0,0.0,108.0,0.0,126.0,411.0,"Oconee County, Georgia",219,13,Oconee County, Georgia,6.372708697325949,1.0068405934436908,0.0,0.3198199532115253,0.0,0.3731232787467796,1.2170925997216382
291,291,14695.0,1295.0,572.0,26.0,0.0,0.0,118.0,154.0,"Oglethorpe County, Georgia",221,13,Oglethorpe County, Georgia,8.812521265736644,3.892480435522287,0.17693092888737666,0.0,0.0,0.8029942157196326,1.0479755018713848
292,292,145565.0,12757.0,5040.0,67.0,235.0,0.0,238.0,2187.0,"Paulding County, Georgia",223,13,Paulding County, Georgia,8.76378250266204,3.4623707622024527,0.04602754783086594,0.16143990657094767,0.0,0.16350084154844916,1.5024215985985645
293,293,27337.0,1164.0,4009.0,0.0,20.0,0.0,69.0,663.0,"Peach County, Georgia",225,13,Peach County, Georgia,4.257965394886052,14.66510590042799,0.0,0.07316091743790468,0.0,0.2524051651607711,2.42528441306654
294,294,29550.0,3398.0,29.0,0.0,0.0,0.0,84.0,0.0,"Pickens County, Georgia",227,13,Pickens County, Georgia,11.499153976311336,0.0981387478849408,0.0,0.0,0.0,0.28426395939086296,0.0
295,295,18860.0,2685.0,867.0,33.0,0.0,0.0,142.0,90.0,"Pierce County, Georgia",229,13,Pierce County, Georgia,14.23647932131495,4.597030752916225,0.17497348886532346,0.0,0.0,0.752916224814422,0.4772004241781549
296,296,17821.0,1578.0,573.0,0.0,0.0,0.0,30.0,2.0,"Pike County, Georgia",231,13,Pike County, Georgia,8.854721957241457,3.215307782952696,0.0,0.0,0.0,0.16834072162056002,0.011222714774703999
297,297,41250.0,5847.0,1554.0,14.0,38.0,0.0,83.0,1473.0,"Polk County, Georgia",233,13,Polk County, Georgia,14.174545454545456,3.767272727272728,0.033939393939393936,0.09212121212121213,0.0,0.2012121212121212,3.5709090909090917
298,298,11693.0,852.0,557.0,0.0,0.0,0.0,0.0,246.0,"Pulaski County, Georgia",235,13,Pulaski County, Georgia,7.286410673052252,4.763533738133926,0.0,0.0,0.0,0.0,2.1038227999657915
299,299,21226.0,1318.0,1484.0,2.0,0.0,0.0,69.0,372.0,"Putnam County, Georgia",237,13,Putnam County, Georgia,6.209365872043719,6.991425610100819,0.009422406482615659,0.0,0.0,0.3250730236502403,1.7525676057665127
300,300,2407.0,199.0,486.0,0.0,0.0,0.0,7.0,0.0,"Quitman County, Georgia",239,13,Quitman County, Georgia,8.267552970502699,20.19110926464479,0.0,0.0,0.0,0.29081844619858743,0.0
301,301,16267.0,3229.0,142.0,6.0,0.0,0.0,135.0,555.0,"Rabun County, Georgia",241,13,Rabun County, Georgia,19.850003073707505,0.8729329317022192,0.036884490071924764,0.0,0.0,0.8299010266183069,3.41181533165304
302,302,7411.0,456.0,1874.0,0.0,0.0,0.0,0.0,20.0,"Randolph County, Georgia",243,13,Randolph County, Georgia,6.153015787343137,25.286735933072453,0.0,0.0,0.0,0.0,0.2698691134799622
303,303,201244.0,13638.0,32651.0,358.0,217.0,311.0,1522.0,2450.0,"Richmond County, Georgia",245,13,Richmond County, Georgia,6.776848005406372,16.22458309316054,0.1778935024149788,0.10782930174315757,0.15453876885770507,0.7562958398759714,1.2174276003259723
304,304,86256.0,5120.0,7308.0,0.0,192.0,188.0,258.0,2777.0,"Rockdale County, Georgia",247,13,Rockdale County, Georgia,5.9358189575217954,8.47245409015025,0.0,0.22259321090706732,0.2179558523465034,0.2991096271563717,3.2194861806714896
305,305,5054.0,442.0,581.0,0.0,0.0,0.0,9.0,176.0,"Schley County, Georgia",249,13,Schley County, Georgia,8.745548080728135,11.49584487534626,0.0,0.0,0.0,0.1780767708745548,3.4823901859912936
306,306,14281.0,1151.0,2107.0,0.0,6.0,0.0,204.0,57.0,"Screven County, Georgia",251,13,Screven County, Georgia,8.059659687696941,14.753868776696313,0.0,0.04201386457530985,0.0,1.4284713955605348,0.3991317134654436
307,307,8804.0,619.0,1236.0,0.0,14.0,0.0,31.0,107.0,"Seminole County, Georgia",253,13,Seminole County, Georgia,7.030895047705588,14.039073148568832,0.0,0.15901862789641072,0.0,0.3521126760563381,1.2153566560654248
308,308,63946.0,6402.0,7066.0,69.0,98.0,12.0,257.0,659.0,"Spalding County, Georgia",255,13,Spalding County, Georgia,10.011572264097833,11.0499483939574,0.10790354361492507,0.15325430832264722,0.018765833672160885,0.401901604478779,1.0305570324961686
309,309,25741.0,3570.0,1134.0,0.0,0.0,0.0,0.0,103.0,"Stephens County, Georgia",257,13,Stephens County, Georgia,13.868925061186435,4.405423254729809,0.0,0.0,0.0,0.0,0.4001398547064994
310,310,5900.0,98.0,1539.0,0.0,0.0,0.0,0.0,0.0,"Stewart County, Georgia",259,13,Stewart County, Georgia,1.6610169491525422,26.084745762711865,0.0,0.0,0.0,0.0,0.0
311,311,31804.0,2268.0,6565.0,0.0,0.0,0.0,117.0,808.0,"Sumter County, Georgia",261,13,Sumter County, Georgia,7.131178468117218,20.642057602817253,0.0,0.0,0.0,0.3678782543076343,2.5405609357313548
312,312,6594.0,390.0,803.0,0.0,5.0,0.0,0.0,6.0,"Talbot County, Georgia",263,13,Talbot County, Georgia,5.914467697907188,12.177737336973006,0.0,0.07582650894752806,0.0,0.0,0.09099181073703368
313,313,1700.0,163.0,361.0,0.0,0.0,0.0,0.0,18.0,"Taliaferro County, Georgia",265,13,Taliaferro County, Georgia,9.588235294117649,21.235294117647054,0.0,0.0,0.0,0.0,1.0588235294117647
314,314,25356.0,2844.0,1877.0,58.0,0.0,0.0,341.0,1247.0,"Tattnall County, Georgia",267,13,Tattnall County, Georgia,11.216280170373876,7.402587158857862,0.2287427038965137,0.0,0.0,1.3448493453226062,4.9179681337750445
315,315,8505.0,839.0,1346.0,0.0,4.0,0.0,4.0,98.0,"Taylor County, Georgia",269,13,Taylor County, Georgia,9.864785420340977,15.825984714873604,0.0,0.047031158142269255,0.0,0.047031158142269255,1.1522633744855968
316,316,16493.0,1514.0,1965.0,0.0,0.0,0.0,0.0,121.0,"Telfair County, Georgia",271,13,Telfair County, Georgia,9.179651973564543,11.91414539501607,0.0,0.0,0.0,0.0,0.7336445764869944
317,317,9304.0,313.0,2596.0,7.0,13.0,0.0,0.0,26.0,"Terrell County, Georgia",273,13,Terrell County, Georgia,3.3641444539982803,27.901977644024072,0.07523645743766122,0.13972484952708514,0.0,0.0,0.2794496990541703
318,318,44733.0,4174.0,6791.0,0.0,75.0,0.0,63.0,693.0,"Thomas County, Georgia",275,13,Thomas County, Georgia,9.330919008338363,15.181186148928086,0.0,0.16766145798403864,0.0,0.14083562470659244,1.549191871772517
319,319,40721.0,5067.0,4620.0,65.0,56.0,0.0,322.0,1439.0,"Tift County, Georgia",277,13,Tift County, Georgia,12.443211119569757,11.345497409199185,0.15962279904717466,0.13752118071756586,0.0,0.7907467891260037,3.5338031973674515
320,320,27272.0,3776.0,2871.0,0.0,7.0,0.0,120.0,1136.0,"Toombs County, Georgia",279,13,Toombs County, Georgia,13.845702552068055,10.527280727486064,0.0,0.02566735112936345,0.0,0.4400117336462305,4.165444411850983
321,321,10670.0,1492.0,28.0,50.0,10.0,0.0,92.0,165.0,"Towns County, Georgia",281,13,Towns County, Georgia,13.983130271790063,0.2624179943767573,0.4686035613870665,0.09372071227741333,0.0,0.8622305529522024,1.5463917525773196
322,322,6781.0,454.0,868.0,0.0,0.0,0.0,74.0,0.0,"Treutlen County, Georgia",283,13,Treutlen County, Georgia,6.695177702403773,12.800471906798409,0.0,0.0,0.0,1.0912844713169148,0.0
323,323,68375.0,5986.0,7991.0,4.0,57.0,0.0,378.0,620.0,"Troup County, Georgia",285,13,Troup County, Georgia,8.754661791590495,11.687020109689215,0.005850091407678245,0.08336380255941499,0.0,0.5528336380255942,0.906764168190128
324,324,8491.0,570.0,1381.0,8.0,8.0,0.0,6.0,49.0,"Turner County, Georgia",287,13,Turner County, Georgia,6.7129902249440585,16.264279825697802,0.09421740666588152,0.09421740666588152,0.0,0.07066305499941114,0.5770816158285244
325,325,8612.0,1042.0,1474.0,4.0,0.0,0.0,5.0,0.0,"Twiggs County, Georgia",289,13,Twiggs County, Georgia,12.099396191360894,17.115652577798418,0.046446818392940084,0.0,0.0,0.058058522991175116,0.0
326,326,21553.0,3590.0,6.0,5.0,0.0,0.0,0.0,431.0,"Union County, Georgia",291,13,Union County, Georgia,16.656613928455435,0.027838351969563403,0.02319862664130284,0.0,0.0,0.0,1.9997216164803044
327,327,26681.0,3283.0,2503.0,0.0,17.0,0.0,72.0,414.0,"Upson County, Georgia",293,13,Upson County, Georgia,12.30463625801132,9.381207600914507,0.0,0.0637157527828792,0.0,0.2698549529627825,1.5516659795359993
328,328,68445.0,10627.0,557.0,90.0,82.0,0.0,239.0,139.0,"Walker County, Georgia",295,13,Walker County, Georgia,15.5263350135145,0.8137920958433779,0.13149243918474687,0.11980422236832493,0.0,0.3491854773906056,0.20308276718533128
329,329,85378.0,7011.0,4349.0,140.0,28.0,0.0,317.0,1132.0,"Walton County, Georgia",297,13,Walton County, Georgia,8.211717304223571,5.09381807959896,0.1639766684626016,0.03279533369252032,0.0,0.3712900278760337,1.325868490711893
330,330,35915.0,4468.0,3761.0,92.0,20.0,9.0,227.0,361.0,"Ware County, Georgia",299,13,Ware County, Georgia,12.440484477237925,10.471947654183488,0.2561603786718641,0.055687038841709585,0.02505916747876932,0.6320478908534038,1.0051510510928583
331,331,5626.0,313.0,1373.0,0.0,0.0,0.0,1.0,0.0,"Warren County, Georgia",301,13,Warren County, Georgia,5.563455385709207,24.404550302168502,0.0,0.0,0.0,0.017774617845716316,0.0
332,332,20861.0,1132.0,4057.0,0.0,1.0,0.0,39.0,240.0,"Washington County, Georgia",303,13,Washington County, Georgia,5.4263937491011935,19.44777335698193,0.0,0.0047936340539763206,0.0,0.1869517281050765,1.1504721729543166
333,333,30170.0,3646.0,2054.0,110.0,0.0,0.0,65.0,615.0,"Wayne County, Georgia",305,13,Wayne County, Georgia,12.084852502485912,6.808087504143188,0.3646005966191581,0.0,0.0,0.2154458070931389,2.0384487901889297
334,334,2744.0,290.0,383.0,0.0,0.0,0.0,0.0,0.0,"Webster County, Georgia",307,13,Webster County, Georgia,10.568513119533527,13.957725947521865,0.0,0.0,0.0,0.0,0.0
335,335,7932.0,651.0,229.0,4.0,0.0,0.0,0.0,0.0,"Wheeler County, Georgia",309,13,Wheeler County, Georgia,8.207261724659606,2.8870398386283416,0.050428643469490685,0.0,0.0,0.0,0.0
336,336,27594.0,4976.0,27.0,15.0,2.0,0.0,16.0,386.0,"White County, Georgia",311,13,White County, Georgia,18.032905704138575,0.09784735812133072,0.05435964340073929,0.007247952453431905,0.0,0.05798361962745524,1.3988548235123577
337,337,103132.0,16858.0,1365.0,176.0,198.0,0.0,909.0,9908.0,"Whitfield County, Georgia",313,13,Whitfield County, Georgia,16.34604196563627,1.3235465229026877,0.1706550828065004,0.19198696815731292,0.0,0.8813947174494822,9.607105457084126
338,338,9061.0,917.0,872.0,2.0,0.0,0.0,16.0,18.0,"Wilcox County, Georgia",315,13,Wilcox County, Georgia,10.120295773093476,9.623661847478203,0.02207261891623441,0.0,0.0,0.17658095132987528,0.1986535702461097
339,339,10123.0,822.0,1888.0,0.0,22.0,0.0,49.0,144.0,"Wilkes County, Georgia",317,13,Wilkes County, Georgia,8.120122493332017,18.650597648918303,0.0,0.21732687938358194,0.0,0.4840462313543416,1.4225032105107185
340,340,9455.0,832.0,1019.0,0.0,0.0,0.0,2.0,139.0,"Wilkinson County, Georgia",319,13,Wilkinson County, Georgia,8.799576943416183,10.777366472765731,0.0,0.0,0.0,0.021152829190904283,1.4701216287678478
341,341,21365.0,2323.0,1953.0,0.0,0.0,0.0,70.0,219.0,"Worth County, Georgia",321,13,Worth County, Georgia,10.872923004914579,9.141118652000936,0.0,0.0,0.0,0.32763866136204073,1.0250409548326702
342,342,189382.0,10317.0,210.0,239.0,3893.0,7816.0,12340.0,7467.0,"Hawaii County, Hawaii",1,15,Hawaii County, Hawaii,5.447719424232504,0.11088699031586953,0.12619995564520387,2.0556335871413327,4.127108172899219,6.515930764275381,3.942824555659989
343,343,975690.0,18269.0,1749.0,252.0,26778.0,18933.0,25126.0,10449.0,"Honolulu County, Hawaii",3,15,Honolulu County, Hawaii,1.872418493578903,0.17925775604956493,0.025827875657227196,2.744519263290594,1.9404728961042956,2.5752031895376604,1.0709344156443132
344,344,73.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,"Kalawao County, Hawaii",5,15,Kalawao County, Hawaii,2.7397260273972597,0.0,0.0,9.58904109589041,4.10958904109589,0.0,0.0
345,345,68745.0,2714.0,62.0,40.0,2392.0,1094.0,1551.0,955.0,"Kauai County, Hawaii",7,15,Kauai County, Hawaii,3.947923485344389,0.09018837733653357,0.05818604989453779,3.4795257836933597,1.5913884646156082,2.2561640846607025,1.3891919412320894
346,346,158814.0,6264.0,390.0,38.0,2213.0,3157.0,5602.0,2870.0,"Maui County, Hawaii",9,15,Maui County, Hawaii,3.944236654199252,0.24557028977294196,0.023927361567619983,1.3934539776090271,1.9878600123414811,3.5273968289949247,1.8071454657649828
347,347,409239.0,43471.0,1102.0,390.0,1614.0,83.0,2947.0,7390.0,"Ada County, Idaho",1,16,Ada County, Idaho,10.622399135957227,0.2692802983097896,0.09529883515500724,0.3943905639491837,0.020281546968886156,0.7201170953892468,1.8057907481935984
348,348,3908.0,492.0,0.0,0.0,6.0,0.0,67.0,54.0,"Adams County, Idaho",3,16,Adams County, Idaho,12.589559877175025,0.0,0.0,0.15353121801432956,0.0,1.7144319344933467,1.3817809621289665
349,349,83394.0,11143.0,140.0,647.0,184.0,32.0,711.0,1443.0,"Bannock County, Idaho",5,16,Bannock County, Idaho,13.361872556778664,0.16787778497254,0.7758351919802384,0.22063937453533827,0.03837206513658057,0.8525793222533995,1.7303403122526801
350,350,5941.0,704.0,0.0,0.0,16.0,0.0,4.0,85.0,"Bear Lake County, Idaho",7,16,Bear Lake County, Idaho,11.84985692644336,0.0,0.0,0.26931493014644,0.0,0.06732873253661,1.4307355664029626
351,351,9149.0,1015.0,11.0,271.0,6.0,0.0,102.0,107.0,"Benewah County, Idaho",9,16,Benewah County, Idaho,11.094108645753634,0.12023171931358614,2.9620723576347143,0.06558093780741064,0.0,1.1148759427259811,1.1695267242321563
352,352,45558.0,5056.0,26.0,729.0,30.0,0.0,258.0,1904.0,"Bingham County, Idaho",11,16,Bingham County, Idaho,11.097941086088063,0.05707010843320603,1.6001580403002764,0.06585012511523773,0.0,0.5663110759910444,4.179287940647087
353,353,21269.0,2107.0,0.0,0.0,50.0,1.0,0.0,741.0,"Blaine County, Idaho",13,16,Blaine County, Idaho,9.906436597865437,0.0,0.0,0.23508392496121114,0.004701678499224223,0.0,3.4839437679251497
354,354,6880.0,1013.0,8.0,31.0,0.0,12.0,18.0,79.0,"Boise County, Idaho",15,16,Boise County, Idaho,14.723837209302324,0.11627906976744184,0.4505813953488372,0.0,0.1744186046511628,0.2616279069767442,1.1482558139534884
355,355,40899.0,5948.0,0.0,60.0,79.0,0.0,194.0,102.0,"Bonner County, Idaho",17,16,Bonner County, Idaho,14.543142864128706,0.0,0.14670285337049807,0.19315875693782245,0.0,0.4743392258979437,0.2493948507298467
356,356,106703.0,10389.0,91.0,153.0,67.0,27.0,823.0,3164.0,"Bonneville County, Idaho",19,16,Bonneville County, Idaho,9.736371048611566,0.08528345032473314,0.1433886582382876,0.06279111177755077,0.025303880865580164,0.7712997760137953,2.9652399651368757
357,357,10903.0,1626.0,2.0,55.0,8.0,0.0,61.0,55.0,"Boundary County, Idaho",21,16,Boundary County, Idaho,14.913326607355774,0.01834357516279923,0.5044483169769788,0.07337430065119692,0.0,0.5594790424653765,0.5044483169769788
358,358,2734.0,341.0,0.0,7.0,9.0,0.0,62.0,17.0,"Butte County, Idaho",23,16,Butte County, Idaho,12.472567666422824,0.0,0.2560351133869788,0.32918800292611555,0.0,2.267739575713241,0.6217995610826628
359,359,1156.0,181.0,0.0,0.0,0.0,0.0,0.0,31.0,"Camas County, Idaho",25,16,Camas County, Idaho,15.657439446366785,0.0,0.0,0.0,0.0,0.0,2.6816608996539792
360,360,195353.0,34273.0,98.0,796.0,222.0,55.0,1316.0,14602.0,"Canyon County, Idaho",27,16,Canyon County, Idaho,17.544138047534467,0.05016559766166887,0.40746750753763705,0.11364043551929072,0.028154161952977437,0.6736523114566964,7.474674051588662
361,361,6857.0,602.0,0.0,0.0,0.0,0.0,0.0,96.0,"Caribou County, Idaho",29,16,Caribou County, Idaho,8.7793495697827,0.0,0.0,0.0,0.0,0.0,1.400029167274318
362,362,23275.0,2991.0,0.0,12.0,0.0,0.0,84.0,1647.0,"Cassia County, Idaho",31,16,Cassia County, Idaho,12.850698174006446,0.0,0.05155746509129968,0.0,0.0,0.3609022556390977,7.076262083780881
363,363,823.0,207.0,0.0,0.0,0.0,0.0,0.0,158.0,"Clark County, Idaho",33,16,Clark County, Idaho,25.15188335358445,0.0,0.0,0.0,0.0,0.0,19.198055893074123
364,364,8600.0,931.0,0.0,23.0,4.0,5.0,49.0,36.0,"Clearwater County, Idaho",35,16,Clearwater County, Idaho,10.825581395348838,0.0,0.2674418604651163,0.04651162790697674,0.05813953488372092,0.5697674418604649,0.4186046511627907
365,365,4284.0,829.0,0.0,0.0,0.0,0.0,22.0,6.0,"Custer County, Idaho",37,16,Custer County, Idaho,19.351073762838467,0.0,0.0,0.0,0.0,0.5135387488328664,0.1400560224089636
