,State,County,Value,Gender,Race/Ethnicity,Lat,Lng
83,AK,Anchorage,253.4,Overall,White,61.159049,-149.103905
491,AK,Alaska,272.4,Overall,White,64.3173,-152.571
103,AK,Valdez-Cordova,254.2,Overall,White,61.536161,-144.339956
102,AK,Southeast Fairbanks,298.9,Overall,White,63.867414,-143.22069
100,AK,Sitka,241.8,Overall,White,57.237666,-135.284752
97,AK,North Slope,126.0,Overall,White,69.309889,-153.398986
95,AK,Matanuska-Susitna,253.5,Overall,White,62.31628,-149.600476
94,AK,Lake and Peninsula,327.0,Overall,White,58.652287,-156.184325
107,AK,Yukon-Koyukuk,272.0,Overall,White,65.50404,-151.41038
92,AK,Ketchikan Gateway,354.4,Overall,White,55.559161,-131.351892
91,AK,Kenai Peninsula,289.9,Overall,White,60.271254,-151.556972
90,AK,Juneau,259.5,Overall,White,58.478434,-134.150437
89,AK,Haines,259.5,Overall,White,59.140721,-135.513878
88,AK,Fairbanks North Star,309.2,Overall,White,64.809327,-146.586265
86,AK,Denali,309.2,Overall,White,63.678399,-149.962076
84,AK,Bethel,293.2,Overall,White,60.924483,-159.749655
93,AK,Kodiak Island,288.5,Overall,White,57.715045,-153.83609
754,AL,Mobile County,443.0,Overall,White,30.801931,-88.209318
753,AL,Marshall County,520.3,Overall,White,34.373461,-86.301726
752,AL,Marion County,583.7,Overall,White,34.140618,-87.885921
751,AL,Marengo County,496.6,Overall,White,32.252503,-87.787786
750,AL,Madison County,395.0,Overall,White,34.765116,-86.548305
749,AL,Macon County,423.1,Overall,White,32.393582,-85.69193
745,AL,Lawrence County,534.7,Overall,White,34.524888,-87.309085
747,AL,Limestone County,468.8,Overall,White,34.816826,-86.981625
746,AL,Lee County,352.3,Overall,White,32.605632,-85.354778
744,AL,Lauderdale County,388.0,Overall,White,34.905347,-87.644897
743,AL,Lamar County,488.4,Overall,White,33.78226,-88.094104
742,AL,Jefferson County,355.0,Overall,White,33.558145,-86.898116
755,AL,Monroe County,387.7,Overall,White,31.57641,-87.363884
748,AL,Lowndes County,381.9,Overall,White,32.160667,-86.649084
756,AL,Montgomery County,353.8,Overall,White,32.22779,-86.207305
765,AL,Sumter County,451.0,Overall,White,32.592159,-88.198779
758,AL,Perry County,508.0,Overall,White,32.640101,-87.292576
1718,AL,Alabama,436.1,Overall,White,32.7949,-86.8267
771,AL,Wilcox County,478.4,Overall,White,31.997603,-87.309377
770,AL,Washington County,491.2,Overall,White,31.414015,-88.206517
769,AL,Walker County,687.5,Overall,White,33.808663,-87.297984
768,AL,Tuscaloosa County,395.4,Overall,White,33.297694,-87.520245
767,AL,Tallapoosa County,414.6,Overall,White,32.870228,-85.796142
757,AL,Morgan County,476.5,Overall,White,34.45678,-86.853086
766,AL,Talladega County,439.2,Overall,White,33.38655,-86.165729
764,AL,Shelby County,310.9,Overall,White,33.272349,-86.662124
763,AL,St. Clair County,441.1,Overall,White,33.714796,-86.317073
762,AL,Russell County,369.7,Overall,White,32.294434,-85.183533
761,AL,Randolph County,536.2,Overall,White,33.302268,-85.45696
760,AL,Pike County,404.2,Overall,White,31.809652,-85.94098
759,AL,Pickens County,432.1,Overall,White,33.285701,-88.089005
741,AL,Jackson County,522.1,Overall,White,34.784419,-85.993741
740,AL,Houston County,357.3,Overall,White,31.163114,-85.295081
772,AL,Winston County,450.8,Overall,White,34.155045,-87.372984
738,AL,Hale County,419.9,Overall,White,32.769973,-87.626815
719,AL,Clay County,540.1,Overall,White,33.275512,-85.861243
718,AL,Clarke County,408.9,Overall,White,31.685276,-87.828202
717,AL,Choctaw County,485.4,Overall,White,32.023039,-88.263625
716,AL,Chilton County,546.6,Overall,White,32.85542,-86.717847
715,AL,Cherokee County,492.7,Overall,White,34.175592,-85.60109
714,AL,Chambers County,361.1,Overall,White,32.918605,-85.389755
720,AL,Cleburne County,542.8,Overall,White,33.676437,-85.521058
712,AL,Butler County,472.8,Overall,White,31.756743,-86.685543
710,AL,Blount County,424.6,Overall,White,33.9833,-86.566107
709,AL,Bibb County,415.1,Overall,White,32.999586,-87.128286
708,AL,Barbour County,437.3,Overall,White,31.875526,-85.392733
707,AL,Baldwin County,385.8,Overall,White,30.74338,-87.725037
706,AL,Autauga County,427.8,Overall,White,32.540743,-86.642658
739,AL,Henry County,397.4,Overall,White,31.528365,-85.241061
711,AL,Bullock County,390.1,Overall,White,32.105445,-85.716374
721,AL,Coffee County,413.0,Overall,White,31.408678,-85.987616
713,AL,Calhoun County,585.5,Overall,White,33.776116,-85.827265
723,AL,Conecuh County,476.9,Overall,White,31.436316,-86.992084
737,AL,Greene County,393.7,Overall,White,32.861522,-87.9517
722,AL,Colbert County,559.7,Overall,White,34.700954,-87.805794
736,AL,Geneva County,451.0,Overall,White,31.100302,-85.833243
735,AL,Franklin County,545.3,Overall,White,34.445544,-87.843784
734,AL,Fayette County,469.3,Overall,White,33.726047,-87.737656
732,AL,Escambia County,454.7,Overall,White,31.133221,-87.162551
731,AL,Elmore County,472.4,Overall,White,32.599774,-86.150224
733,AL,Etowah County,555.7,Overall,White,34.048713,-86.037592
729,AL,Dallas County,502.2,Overall,White,32.331714,-87.103947
728,AL,Dale County,435.1,Overall,White,31.437921,-85.612525
727,AL,Cullman County,442.1,Overall,White,34.135642,-86.864859
726,AL,Crenshaw County,467.8,Overall,White,31.738498,-86.315231
725,AL,Covington County,482.3,Overall,White,31.249891,-86.449316
724,AL,Coosa County,419.3,Overall,White,32.940608,-86.246358
730,AL,DeKalb County,563.8,Overall,White,34.462067,-85.803144
2008,AR,Pike County,482.3,Overall,White,34.167451,-93.648898
2003,AR,Nevada County,458.5,Overall,White,33.669377,-93.299265
2007,AR,Phillips County,431.0,Overall,White,34.439248,-90.842116
2006,AR,Perry County,404.3,Overall,White,34.94841,-92.926464
2005,AR,Ouachita County,436.4,Overall,White,33.601272,-92.876293
2004,AR,Newton County,459.3,Overall,White,35.922808,-93.213282
2002,AR,Montgomery County,447.8,Overall,White,34.544222,-93.652004
1995,AR,Logan County,464.7,Overall,White,35.218673,-93.710494
2000,AR,Mississippi County,511.3,Overall,White,35.763136,-90.053684
1999,AR,Miller County,444.5,Overall,White,33.315038,-93.885932
1998,AR,Marion County,357.0,Overall,White,36.268956,-92.68151
1997,AR,Madison County,497.3,Overall,White,36.012684,-93.719185
1996,AR,Lonoke County,394.2,Overall,White,34.7573,-91.885367
1994,AR,Little River County,505.7,Overall,White,33.702687,-94.225778
2009,AR,Poinsett County,548.4,Overall,White,35.576224,-90.663636
2001,AR,Monroe County,472.9,Overall,White,34.677175,-91.19636
2010,AR,Polk County,496.2,Overall,White,34.488379,-94.220924
2027,AR,Woodruff County,484.3,Overall,White,35.189001,-91.23847
2012,AR,Prairie County,429.9,Overall,White,34.836725,-91.548261
3085,AR,Arkansas,420.0,Overall,White,34.8982,-92.434
2028,AR,Yell County,509.5,Overall,White,35.005232,-93.402609
1993,AR,Lincoln County,532.5,Overall,White,33.95679,-91.723698
2026,AR,White County,481.0,Overall,White,35.260527,-91.743166
2025,AR,Washington County,459.8,Overall,White,35.983532,-94.211027
2024,AR,Van Buren County,386.4,Overall,White,35.586068,-92.507731
2023,AR,Union County,437.8,Overall,White,33.174659,-92.585109
2022,AR,Stone County,393.5,Overall,White,35.86059,-92.152663
2021,AR,Sharp County,504.6,Overall,White,36.161901,-91.484333
2020,AR,Sevier County,472.9,Overall,White,33.998542,-94.235148
2019,AR,Sebastian County,444.1,Overall,White,35.204556,-94.269852
2018,AR,Searcy County,412.4,Overall,White,35.915179,-92.697727
2017,AR,Scott County,465.6,Overall,White,34.86589,-94.05581
2016,AR,Saline County,335.1,Overall,White,34.648616,-92.670612
2015,AR,St. Francis County,480.1,Overall,White,35.023128,-90.743921
2014,AR,Randolph County,489.9,Overall,White,36.338612,-91.031515
2013,AR,Pulaski County,350.3,Overall,White,34.774054,-92.306339
2011,AR,Pope County,440.5,Overall,White,35.450142,-93.026459
1992,AR,Lee County,491.7,Overall,White,34.785848,-90.776505
1978,AR,Fulton County,431.5,Overall,White,36.379488,-91.818713
1990,AR,Lafayette County,415.7,Overall,White,33.245375,-93.595387
1991,AR,Lawrence County,470.3,Overall,White,36.04488,-91.10962
1967,AR,Columbia County,435.3,Overall,White,33.215657,-93.214813
1966,AR,Cleveland County,574.8,Overall,White,33.905001,-92.17816
1965,AR,Cleburne County,384.0,Overall,White,35.539172,-92.022311
1964,AR,Clay County,493.5,Overall,White,36.364666,-90.41053
1963,AR,Clark County,461.4,Overall,White,34.05728,-93.171883
1962,AR,Chicot County,476.8,Overall,White,33.272855,-91.28902
1961,AR,Carroll County,356.3,Overall,White,36.337081,-93.531133
1960,AR,Calhoun County,476.8,Overall,White,33.561422,-92.495443
1959,AR,Bradley County,522.2,Overall,White,33.471617,-92.151249
1958,AR,Boone County,483.8,Overall,White,36.306595,-93.088295
1957,AR,Benton County,302.8,Overall,White,36.336622,-94.249746
1956,AR,Baxter County,356.1,Overall,White,36.284548,-92.332875
1955,AR,Ashley County,470.0,Overall,White,33.194525,-91.759365
1954,AR,Arkansas County,435.2,Overall,White,34.289583,-91.367427
1969,AR,Craighead County,450.7,Overall,White,35.836031,-90.634215
1970,AR,Crawford County,440.7,Overall,White,35.594457,-94.238183
1968,AR,Conway County,464.7,Overall,White,35.265569,-92.695946
1972,AR,Cross County,402.5,Overall,White,35.295176,-90.770088
1989,AR,Johnson County,458.8,Overall,White,35.570362,-93.450692
1988,AR,Jefferson County,573.6,Overall,White,34.27354,-91.92742
1987,AR,Jackson County,479.1,Overall,White,35.601126,-91.214871
1986,AR,Izard County,433.8,Overall,White,36.095454,-91.910426
1971,AR,Crittenden County,351.8,Overall,White,35.212678,-90.304439
1984,AR,Howard County,476.4,Overall,White,34.092083,-93.988427
1983,AR,Hot Spring County,430.0,Overall,White,34.323755,-92.941598
1982,AR,Hempstead County,461.2,Overall,White,33.738956,-93.659847
1985,AR,Independence County,514.6,Overall,White,35.743309,-91.566601
1980,AR,Grant County,354.7,Overall,White,34.293385,-92.417835
1979,AR,Garland County,419.1,Overall,White,34.580702,-93.144578
1977,AR,Franklin County,449.4,Overall,White,35.515612,-93.885194
1976,AR,Faulkner County,348.3,Overall,White,35.151897,-92.330019
1975,AR,Drew County,471.1,Overall,White,33.590266,-91.710259
1974,AR,Desha County,555.0,Overall,White,33.837396,-91.243883
1973,AR,Dallas County,464.7,Overall,White,33.977813,-92.650098
1981,AR,Greene County,456.8,Overall,White,36.123343,-90.556859
3189,AZ,Navajo County,299.8,Overall,White,35.402039,-110.312101
3409,AZ,Arizona,278.8,Overall,White,34.2921,-111.664
3194,AZ,Yuma County,246.7,Overall,White,32.773238,-113.910496
3192,AZ,Santa Cruz County,280.3,Overall,White,31.529883,-110.845298
3191,AZ,Pinal County,248.3,Overall,White,32.914678,-111.348484
3190,AZ,Pima County,282.4,Overall,White,32.1062,-111.792469
3188,AZ,Mohave County,476.0,Overall,White,35.704508,-113.749417
3193,AZ,Yavapai County,282.6,Overall,White,34.608704,-112.54524
3186,AZ,La Paz County,391.7,Overall,White,33.734098,-113.976886
3185,AZ,Greenlee County,337.3,Overall,White,33.223794,-109.243896
3184,AZ,Graham County,315.2,Overall,White,32.941806,-109.888929
3183,AZ,Gila County,302.2,Overall,White,33.804838,-110.80672
3182,AZ,Coconino County,244.8,Overall,White,35.843083,-111.759129
3187,AZ,Maricopa County,261.3,Overall,White,33.361136,-112.488734
3181,AZ,Cochise County,323.4,Overall,White,31.890942,-109.75114
3180,AZ,Apache County,344.3,Overall,White,35.395508,-109.48545
3638,CA,Santa Clara County,248.1,Overall,White,37.224522,-121.684758
3636,CA,San Mateo County,249.1,Overall,White,37.423939,-122.322358
3635,CA,San Luis Obispo County,244.8,Overall,White,35.390034,-120.400968
3634,CA,San Joaquin County,371.0,Overall,White,37.932727,-121.264123
3633,CA,San Francisco County,259.8,Overall,White,37.746542,-122.430647
3629,CA,Sacramento County,344.3,Overall,White,38.465312,-121.31769
3631,CA,San Bernardino County,431.9,Overall,White,34.844701,-116.176459
3630,CA,San Benito County,264.4,Overall,White,36.605701,-121.060133
3639,CA,Santa Cruz County,248.4,Overall,White,37.052057,-121.982295
3628,CA,Riverside County,361.9,Overall,White,33.745425,-115.994935
3627,CA,Plumas County,345.2,Overall,White,40.002158,-120.838191
3632,CA,San Diego County,284.1,Overall,White,33.035423,-116.737646
3640,CA,Shasta County,374.9,Overall,White,40.758306,-122.03692
3644,CA,Sonoma County,266.8,Overall,White,38.527617,-122.887364
3642,CA,Siskiyou County,366.1,Overall,White,41.588337,-122.533844
3643,CA,Solano County,263.1,Overall,White,38.288602,-121.913023
3626,CA,Placer County,256.2,Overall,White,39.061511,-120.710638
3645,CA,Stanislaus County,436.7,Overall,White,37.553933,-120.989631
3646,CA,Sutter County,393.7,Overall,White,39.033545,-121.687339
3647,CA,Tehama County,355.0,Overall,White,40.12057,-122.226655
3648,CA,Trinity County,361.3,Overall,White,40.64749,-123.104847
3649,CA,Tulare County,434.9,Overall,White,36.220455,-118.792225
3650,CA,Tuolumne County,337.7,Overall,White,38.024398,-119.946028
3651,CA,Ventura County,281.8,Overall,White,34.472949,-119.076397
3652,CA,Yolo County,295.9,Overall,White,38.68661,-121.897776
3653,CA,Yuba County,447.3,Overall,White,39.268646,-121.340045
4471,CA,California,318.7,Overall,White,37.2414,-119.601
3641,CA,Sierra County,297.4,Overall,White,39.576693,-120.505271
3625,CA,Orange County,308.5,Overall,White,33.704545,-117.756775
3637,CA,Santa Barbara County,273.9,Overall,White,34.672496,-120.012285
3623,CA,Napa County,300.8,Overall,White,38.508289,-122.327344
3624,CA,Nevada County,234.5,Overall,White,39.295924,-120.761996
3596,CA,Alameda County,257.9,Overall,White,37.640732,-121.874174
3597,CA,Alpine County,295.4,Overall,White,38.596494,-119.817775
3598,CA,Amador County,322.2,Overall,White,38.441847,-120.650063
3599,CA,Butte County,348.8,Overall,White,39.663077,-121.592018
3600,CA,Calaveras County,356.4,Overall,White,38.202946,-120.544084
3601,CA,Colusa County,358.2,Overall,White,39.178048,-122.229505
3602,CA,Contra Costa County,236.4,Overall,White,37.913598,-121.912906
3604,CA,El Dorado County,275.3,Overall,White,38.775788,-120.518515
3605,CA,Fresno County,372.6,Overall,White,36.754708,-119.641323
3606,CA,Glenn County,349.6,Overall,White,39.597469,-122.383535
3607,CA,Humboldt County,344.7,Overall,White,40.698187,-123.863888
3608,CA,Imperial County,428.2,Overall,White,33.041824,-115.364568
3609,CA,Inyo County,356.1,Overall,White,36.508867,-117.407146
3603,CA,Del Norte County,383.9,Overall,White,41.738952,-123.889508
3611,CA,Kings County,353.1,Overall,White,36.078649,-119.803263
3622,CA,Monterey County,251.1,Overall,White,36.216903,-121.227026
3610,CA,Kern County,438.6,Overall,White,35.345591,-118.73308
3621,CA,Mono County,283.2,Overall,White,37.933321,-118.882552
3620,CA,Modoc County,374.9,Overall,White,41.583941,-120.718904
3619,CA,Merced County,400.5,Overall,White,37.186923,-120.704731
3617,CA,Mariposa County,350.5,Overall,White,37.575843,-119.896002
3618,CA,Mendocino County,333.9,Overall,White,39.436309,-123.377828
3615,CA,Madera County,362.7,Overall,White,37.212682,-119.74733
3614,CA,Los Angeles County,350.9,Overall,White,34.322796,-118.221787
3613,CA,Lassen County,390.8,Overall,White,40.669961,-120.589843
3612,CA,Lake County,390.5,Overall,White,39.09737,-122.744185
3616,CA,Marin County,204.0,Overall,White,38.073204,-122.720114
4716,CO,Montezuma County,305.9,Overall,White,37.340387,-108.602246
4719,CO,Otero County,339.1,Overall,White,37.894786,-103.71076
4720,CO,Ouray County,220.3,Overall,White,38.156767,-107.76882
4718,CO,Morgan County,276.5,Overall,White,40.25375,-103.796773
4717,CO,Montrose County,285.2,Overall,White,38.402123,-108.26666
5640,CO,Colorado,251.6,Overall,White,38.997,-105.549
4710,CO,Las Animas County,264.3,Overall,White,37.312167,-104.025458
4714,CO,Mineral County,218.9,Overall,White,37.665545,-106.928356
4713,CO,Mesa County,292.4,Overall,White,39.014894,-108.465194
4712,CO,Logan County,267.6,Overall,White,40.720349,-103.107894
4711,CO,Lincoln County,241.9,Overall,White,38.983874,-103.511098
4721,CO,Park County,198.7,Overall,White,39.115556,-105.708386
4709,CO,Larimer County,237.6,Overall,White,40.665696,-105.461306
4715,CO,Moffat County,236.9,Overall,White,40.614678,-108.204485
4722,CO,Phillips County,301.7,Overall,White,40.585949,-102.352001
4736,CO,Weld County,263.0,Overall,White,40.550109,-104.385488
4724,CO,Prowers County,279.3,Overall,White,37.95061,-102.384338
4725,CO,Pueblo County,269.7,Overall,White,38.165118,-104.508192
4726,CO,Rio Blanco County,235.3,Overall,White,39.971562,-108.213725
4727,CO,Rio Grande County,286.4,Overall,White,37.576037,-106.378275
4728,CO,Routt County,200.0,Overall,White,40.480707,-106.991526
4729,CO,Saguache County,301.3,Overall,White,38.078396,-106.278369
4730,CO,San Juan County,243.7,Overall,White,37.757948,-107.67356
4731,CO,San Miguel County,249.5,Overall,White,38.003347,-108.400876
4732,CO,Sedgwick County,299.2,Overall,White,40.869658,-102.352178
4733,CO,Summit County,139.6,Overall,White,39.627627,-106.109687
4734,CO,Teller County,290.6,Overall,White,38.879237,-105.153042
4735,CO,Washington County,236.8,Overall,White,39.965516,-103.196933
4737,CO,Yuma County,279.2,Overall,White,39.997661,-102.422918
4708,CO,La Plata County,243.2,Overall,White,37.281034,-107.836995
4723,CO,Pitkin County,112.0,Overall,White,39.210693,-106.912169
4707,CO,Lake County,387.0,Overall,White,39.198634,-106.338777
4696,CO,Fremont County,309.2,Overall,White,38.468555,-105.433111
4705,CO,Kiowa County,311.0,Overall,White,38.427636,-102.734264
4706,CO,Kit Carson County,263.6,Overall,White,39.298237,-102.60032
4674,CO,Adams County,282.7,Overall,White,39.868295,-104.336349
4675,CO,Alamosa County,301.8,Overall,White,37.56397,-105.787771
4676,CO,Arapahoe County,214.2,Overall,White,39.643411,-104.338029
4677,CO,Archuleta County,214.2,Overall,White,37.193533,-107.041233
4678,CO,Baca County,282.9,Overall,White,37.315901,-102.554795
4679,CO,Bent County,313.4,Overall,White,37.949309,-103.056262
4680,CO,Boulder County,231.1,Overall,White,40.089231,-105.357986
4681,CO,Broomfield County,240.6,Overall,White,39.952,-105.058465
4682,CO,Chaffee County,249.0,Overall,White,38.751539,-106.190504
4683,CO,Cheyenne County,246.7,Overall,White,38.821999,-102.606535
4684,CO,Clear Creek County,260.6,Overall,White,39.686144,-105.637226
4685,CO,Conejos County,323.8,Overall,White,37.195881,-106.182689
4686,CO,Costilla County,243.8,Overall,White,37.269675,-105.422874
4688,CO,Custer County,275.5,Overall,White,38.097456,-105.360252
4687,CO,Crowley County,270.4,Overall,White,38.317336,-103.775266
4699,CO,Grand County,231.4,Overall,White,40.096956,-106.120014
4690,CO,Denver County,278.8,Overall,White,39.759723,-104.873506
4691,CO,Dolores County,261.5,Overall,White,37.75654,-108.503611
4692,CO,Douglas County,168.0,Overall,White,39.323918,-104.918921
4693,CO,Eagle County,146.1,Overall,White,39.620572,-106.690078
4694,CO,Elbert County,229.5,Overall,White,39.279258,-104.129632
4695,CO,El Paso County,259.3,Overall,White,38.827873,-104.517767
4697,CO,Garfield County,269.2,Overall,White,39.592721,-107.899335
4698,CO,Gilpin County,250.2,Overall,White,39.854241,-105.51357
4689,CO,Delta County,306.9,Overall,White,38.859676,-107.856518
4700,CO,Gunnison County,208.5,Overall,White,38.662955,-107.028334
4701,CO,Hinsdale County,212.5,Overall,White,37.828659,-107.301385
4702,CO,Huerfano County,267.1,Overall,White,37.673911,-104.966827
4703,CO,Jackson County,237.6,Overall,White,40.661266,-106.343771
4704,CO,Jefferson County,263.9,Overall,White,39.577553,-105.242443
5685,CT,Tolland County,296.4,Overall,White,41.850468,-72.337217
5684,CT,New London County,294.8,Overall,White,41.482454,-72.101326
5802,CT,Connecticut,290.6,Overall,White,41.6179,-72.7254
5683,CT,New Haven County,293.5,Overall,White,41.40982,-72.932986
5686,CT,Windham County,328.9,Overall,White,41.828471,-71.988129
5681,CT,Litchfield County,328.8,Overall,White,41.793458,-73.242925
5680,CT,Hartford County,295.8,Overall,White,41.805257,-72.732819
5679,CT,Fairfield County,269.7,Overall,White,41.274732,-73.384499
5682,CT,Middlesex County,291.8,Overall,White,41.465995,-72.535443
5817,DC,District of Columbia County,225.7,Overall,White,38.900481,-77.015933
5835,DC,District of Columbia,225.7,Overall,White,38.9005,-77.0159
5859,DE,Kent County,355.6,Overall,White,39.0873,-75.56907
5860,DE,New Castle County,303.9,Overall,White,39.58177,-75.651456
5861,DE,Sussex County,357.7,Overall,White,38.665483,-75.389649
5907,DE,Delaware,328.4,Overall,White,38.9952,-75.5014
6171,FL,Osceola County,421.8,Overall,White,28.058305,-81.150404
6170,FL,Orange County,325.6,Overall,White,28.510737,-81.324829
6169,FL,Okeechobee County,446.5,Overall,White,27.391342,-80.889544
6168,FL,Okaloosa County,348.1,Overall,White,30.713173,-86.59025
6167,FL,Nassau County,345.9,Overall,White,30.60322,-81.83334
6166,FL,Monroe County,283.5,Overall,White,25.491043,-80.990432
6162,FL,Manatee County,268.6,Overall,White,27.469165,-82.29681
6164,FL,Martin County,224.7,Overall,White,27.075869,-80.447072
6163,FL,Marion County,386.9,Overall,White,29.210149,-82.056158
6172,FL,Palm Beach County,244.4,Overall,White,26.64388,-80.475176
6161,FL,Madison County,396.9,Overall,White,30.446959,-83.467571
6160,FL,Liberty County,343.3,Overall,White,30.243516,-84.878721
6159,FL,Levy County,366.9,Overall,White,29.326437,-82.735832
6165,FL,Miami-Dade County,322.3,Overall,White,25.610647,-80.570521
6173,FL,Pasco County,318.1,Overall,White,28.309881,-82.386594
6178,FL,St. Lucie County,291.4,Overall,White,27.378926,-80.48859
6175,FL,Polk County,349.2,Overall,White,27.946248,-81.700632
6158,FL,Leon County,267.9,Overall,White,30.462683,-84.279454
7137,FL,Florida,299.3,Overall,White,28.6588,-82.497
6189,FL,Washington County,442.4,Overall,White,30.615862,-85.660004
6188,FL,Walton County,373.8,Overall,White,30.654773,-86.157196
6187,FL,Wakulla County,364.5,Overall,White,30.174003,-84.400512
6186,FL,Volusia County,344.4,Overall,White,29.056633,-81.196249
6174,FL,Pinellas County,293.2,Overall,White,27.938988,-82.725335
6185,FL,Union County,494.7,Overall,White,30.043108,-82.371977
6183,FL,Suwannee County,393.8,Overall,White,30.202333,-82.987396
6182,FL,Sumter County,265.6,Overall,White,28.702429,-82.077825
6181,FL,Seminole County,282.9,Overall,White,28.714693,-81.235649
6180,FL,Sarasota County,211.0,Overall,White,27.180267,-82.317079
6177,FL,St. Johns County,251.8,Overall,White,29.887448,-81.449287
6176,FL,Putnam County,363.9,Overall,White,29.610473,-81.739685
6184,FL,Taylor County,346.0,Overall,White,30.050127,-83.59704
6157,FL,Lee County,276.6,Overall,White,26.582309,-81.796885
6179,FL,Santa Rosa County,347.5,Overall,White,30.733193,-87.011629
6155,FL,Lafayette County,362.3,Overall,White,29.988187,-83.177677
6136,FL,Dixie County,354.5,Overall,White,29.613697,-83.150739
6135,FL,DeSoto County,287.2,Overall,White,27.184187,-81.808571
6134,FL,Columbia County,355.7,Overall,White,30.227266,-82.618589
6133,FL,Collier County,180.7,Overall,White,26.123444,-81.33313
6132,FL,Clay County,313.8,Overall,White,29.984428,-81.851458
6131,FL,Citrus County,391.9,Overall,White,28.853296,-82.459692
6137,FL,Duval County,351.6,Overall,White,30.32506,-81.686521
6130,FL,Charlotte County,254.5,Overall,White,26.905211,-81.890923
6128,FL,Broward County,322.5,Overall,White,26.151212,-80.491447
6127,FL,Brevard County,324.9,Overall,White,28.257929,-80.749258
6126,FL,Bradford County,342.2,Overall,White,29.951055,-82.166588
6125,FL,Bay County,382.8,Overall,White,30.290363,-85.609591
6124,FL,Baker County,372.2,Overall,White,30.330308,-82.28286
6123,FL,Alachua County,271.0,Overall,White,29.676002,-82.353876
6129,FL,Calhoun County,380.9,Overall,White,30.410425,-85.19503
6138,FL,Escambia County,369.9,Overall,White,30.700541,-87.3627
6156,FL,Lake County,295.0,Overall,White,28.766819,-81.704198
6140,FL,Franklin County,369.3,Overall,White,29.890284,-84.805494
6139,FL,Flagler County,289.4,Overall,White,29.458065,-81.316023
6154,FL,Jefferson County,274.2,Overall,White,30.431972,-83.896752
6153,FL,Jackson County,382.7,Overall,White,30.799401,-85.211916
6152,FL,Indian River County,260.3,Overall,White,27.692209,-80.62077
6151,FL,Holmes County,498.3,Overall,White,30.871516,-85.808912
6149,FL,Highlands County,305.1,Overall,White,27.342716,-81.339535
6148,FL,Hernando County,290.3,Overall,White,28.550519,-82.418963
6150,FL,Hillsborough County,333.2,Overall,White,27.930572,-82.306883
6146,FL,Hardee County,314.4,Overall,White,27.489469,-81.809965
6145,FL,Hamilton County,386.7,Overall,White,30.498656,-82.947045
6144,FL,Gulf County,379.5,Overall,White,29.95778,-85.220294
6143,FL,Glades County,266.5,Overall,White,26.959153,-81.184099
6142,FL,Gilchrist County,290.6,Overall,White,29.732623,-82.79343
6141,FL,Gadsden County,303.3,Overall,White,30.58664,-84.614526
6147,FL,Hendry County,315.8,Overall,White,26.555574,-81.166212
7734,GA,Oglethorpe County,313.2,Overall,White,33.880123,-83.084215
7728,GA,Montgomery County,502.7,Overall,White,32.171092,-82.527126
7729,GA,Morgan County,397.0,Overall,White,33.589865,-83.488941
7730,GA,Murray County,449.2,Overall,White,34.786379,-84.744625
7731,GA,Muscogee County,466.7,Overall,White,32.507301,-84.869531
7732,GA,Newton County,396.5,Overall,White,33.559153,-83.850388
7733,GA,Oconee County,295.7,Overall,White,33.833529,-83.43575
7735,GA,Paulding County,320.4,Overall,White,33.922749,-84.861338
7742,GA,Putnam County,380.0,Overall,White,33.320735,-83.368776
7737,GA,Pickens County,371.2,Overall,White,34.463384,-84.464258
7738,GA,Pierce County,469.2,Overall,White,31.361269,-82.207948
7739,GA,Pike County,283.7,Overall,White,33.091671,-84.385542
7740,GA,Polk County,513.7,Overall,White,34.006536,-85.186583
7741,GA,Pulaski County,403.0,Overall,White,32.230327,-83.473887
7727,GA,Monroe County,338.1,Overall,White,33.011558,-83.913729
7743,GA,Quitman County,419.0,Overall,White,31.867265,-85.016891
7736,GA,Peach County,471.4,Overall,White,32.560174,-83.823099
7726,GA,Mitchell County,395.9,Overall,White,31.225589,-84.191263
7718,GA,Lumpkin County,307.0,Overall,White,34.565301,-84.002071
7724,GA,Meriwether County,424.3,Overall,White,33.035668,-84.681279
7708,GA,Johnson County,370.4,Overall,White,32.700547,-82.659709
7709,GA,Jones County,302.5,Overall,White,33.022001,-83.55499
7710,GA,Lamar County,378.5,Overall,White,33.076607,-84.134323
7711,GA,Lanier County,371.2,Overall,White,31.040768,-83.05912
7712,GA,Laurens County,348.5,Overall,White,32.461175,-82.920825
7713,GA,Lee County,387.8,Overall,White,31.77848,-84.143432
7714,GA,Liberty County,339.3,Overall,White,31.836451,-81.502383
7725,GA,Miller County,356.4,Overall,White,31.165622,-84.721741
7715,GA,Lincoln County,371.8,Overall,White,33.793618,-82.454479
7717,GA,Lowndes County,391.4,Overall,White,30.832846,-83.262882
7744,GA,Rabun County,319.4,Overall,White,34.878575,-83.404495
7719,GA,McDuffie County,362.3,Overall,White,33.484846,-82.479361
7720,GA,McIntosh County,253.0,Overall,White,31.50278,-81.413171
7721,GA,Macon County,383.0,Overall,White,32.353139,-84.038456
7722,GA,Madison County,433.2,Overall,White,34.131068,-83.207903
7723,GA,Marion County,448.0,Overall,White,32.351383,-84.522681
7716,GA,Long County,453.4,Overall,White,31.75524,-81.746588
7745,GA,Randolph County,357.1,Overall,White,31.762333,-84.749286
7753,GA,Stewart County,390.0,Overall,White,32.075183,-84.834557
