,totalpop,poverty_White,poverty_Black,poverty_AmerInd,poverty_Asian,poverty_NatHaw,poverty_Multi,poverty_Hisp,Name,Country,state,factor,white_perh,black_perh,amerind_perh,asian_perh,nathaw_perh,multi_perh,hisp_perh,CountyName,StateName,State,white_rate,black_rate,amerind_rate,asian_rate,nathaw_rate,multi_rate,hisp_rate
14,2266899.0,215398.0,30263.0,5337.0,12761.0,2509.0,15655.0,234815.0,"Riverside County, California",065,06,22.66899,9501.878998579115,1334.9955159007966,235.43175059850483,562.927594039258,110.67983178782998,690.5909791305214,10358.423555703188,Riverside County,California,CA,9.501878998579116,1.3349955159007967,0.23543175059850485,0.5629275940392581,0.11067983178782999,0.6905909791305215,10.358423555703187
15,1450277.0,127115.0,40895.0,2780.0,38157.0,2924.0,19360.0,79849.0,"Sacramento County, California",067,06,14.50277,8764.877330330688,2819.8061473773632,191.6875190049901,2631.014626860938,201.6166566800687,1334.9173985383482,5505.7757931760625,Sacramento County,California,CA,8.764877330330687,2.819806147377363,0.1916875190049901,2.631014626860938,0.2016166566800687,1.3349173985383482,5.505775793176062
16,56888.0,6067.0,86.0,28.0,54.0,13.0,185.0,5012.0,"San Benito County, California",069,06,0.56888,10664.81507523555,151.17423709745464,49.21951905498523,94.92335817747151,22.851919561243143,325.20039375615244,8810.293910842356,San Benito County,California,CA,10.66481507523555,0.15117423709745464,0.049219519054985235,0.09492335817747152,0.022851919561243144,0.32520039375615245,8.810293910842356
17,2078586.0,222727.0,46933.0,4112.0,16128.0,883.0,15918.0,237748.0,"San Bernardino County, California",071,06,20.78586,10715.313198491667,2257.9291884001914,197.82679186716354,775.9120863894975,42.48080185279801,765.809064431301,11437.967926272957,San Bernardino County,California,CA,10.715313198491668,2.2579291884001913,0.19782679186716354,0.7759120863894975,0.04248080185279801,0.7658090644313008,11.437967926272957
18,3183143.0,303980.0,32054.0,3808.0,39421.0,2337.0,21635.0,209416.0,"San Diego County, California",073,06,31.83143,9549.680928566513,1006.9921458131162,119.63018940713627,1238.4300673893695,73.41800227008338,679.6741459620256,6578.906445610517,San Diego County,California,CA,9.549680928566515,1.0069921458131161,0.11963018940713628,1.2384300673893696,0.07341800227008337,0.6796741459620256,6.578906445610517
19,829072.0,41089.0,13867.0,637.0,37975.0,845.0,5500.0,19664.0,"San Francisco County, California",075,06,8.29072,4956.02311982554,1672.5929714186464,76.83289268000848,4580.422448231276,101.9211841673582,663.3923229828049,2371.8084798425225,San Francisco County,California,CA,4.95602311982554,1.6725929714186465,0.0768328926800085,4.580422448231276,0.10192118416735821,0.6633923229828049,2.3718084798425227
20,701050.0,65484.0,15004.0,1634.0,18724.0,741.0,10585.0,69394.0,"San Joaquin County, California",077,06,7.0105,9340.845874046074,2140.2182440624774,233.0789529990728,2670.8508665573067,105.6985949646958,1509.878040082733,9898.580700378005,San Joaquin County,California,CA,9.340845874046073,2.1402182440624777,0.23307895299907283,2.670850866557307,0.10569859496469582,1.509878040082733,9.898580700378004
21,274184.0,31032.0,880.0,309.0,1721.0,8.0,1400.0,11621.0,"San Luis Obispo County, California",079,06,2.74184,11317.947072039215,320.9523531642985,112.69804219064571,627.6806815860882,2.9177486651299858,510.6060163977475,4238.394654684445,San Luis Obispo County,California,CA,11.317947072039214,0.32095235316429843,0.11269804219064569,0.6276806815860881,0.0029177486651299858,0.5106060163977475,4.238394654684446
22,739837.0,28941.0,2665.0,456.0,11387.0,1019.0,2177.0,24179.0,"San Mateo County, California",081,06,7.39837,3911.8076008634334,360.2144796759286,61.63519802334839,1539.1228067804125,137.7330411969123,294.2540045983102,3268.15230922487,San Mateo County,California,CA,3.9118076008634333,0.3602144796759286,0.06163519802334839,1.5391228067804126,0.1377330411969123,0.2942540045983102,3.26815230922487
23,431555.0,46173.0,1566.0,1330.0,3859.0,46.0,2890.0,39623.0,"Santa Barbara County, California",083,06,4.31555,10699.215627208583,362.87379360684037,308.1878323736256,894.2081542329483,10.65912803698254,669.6713049321639,9181.448482812157,Santa Barbara County,California,CA,10.699215627208583,0.36287379360684036,0.3081878323736256,0.8942081542329483,0.01065912803698254,0.6696713049321639,9.181448482812156
24,1841569.0,84204.0,8640.0,1727.0,46368.0,1008.0,7001.0,82551.0,"Santa Clara County, California",085,06,18.41569,4572.405378239968,469.16515210670894,93.77872889910722,2517.8529829726713,54.73593441244938,380.16495716424413,4482.644961986219,Santa Clara County,California,CA,4.572405378239968,0.46916515210670906,0.09377872889910724,2.5178529829726717,0.05473593441244939,0.3801649571642442,4.482644961986219
25,267203.0,27806.0,468.0,331.0,1952.0,126.0,2043.0,18397.0,"Santa Cruz County, California",087,06,2.67203,10406.320288320116,175.14773411975165,123.87585468726026,730.5307200892206,47.15515918608698,764.587223945839,6885.0274884638275,Santa Cruz County,California,CA,10.406320288320115,0.17514773411975165,0.12387585468726026,0.7305307200892205,0.04715515918608698,0.764587223945839,6.885027488463827
26,178520.0,25344.0,644.0,878.0,948.0,51.0,2110.0,4478.0,"Shasta County, California",089,06,1.7852,14196.728657853462,360.74389424154157,491.8216446336545,531.032937485996,28.568227649563077,1181.9403988348645,2508.4024198969305,Shasta County,California,CA,14.19672865785346,0.3607438942415416,0.49182164463365446,0.531032937485996,0.028568227649563075,1.1819403988348645,2.5084024198969304
27,3019.0,382.0,2.0,0.0,1.0,0.0,6.0,119.0,"Sierra County, California",091,06,0.03019,12653.196422656509,66.24710168930109,0.0,33.123550844650545,0.0,198.74130506790326,3941.7025505134147,Sierra County,California,CA,12.65319642265651,0.06624710168930109,0.0,0.033123550844650546,0.0,0.1987413050679033,3.941702550513415
28,44261.0,8059.0,150.0,548.0,118.0,95.0,665.0,1627.0,"Siskiyou County, California",093,06,0.44261,18207.90312012833,338.8988048168817,1238.110300264341,266.6003931226136,214.6359097173584,1502.4513680215089,3675.922369580443,Siskiyou County,California,CA,18.20790312012833,0.33889880481688167,1.238110300264341,0.2666003931226136,0.21463590971735838,1.5024513680215088,3.6759223695804435
29,421624.0,24479.0,12052.0,478.0,4849.0,323.0,3913.0,19106.0,"Solano County, California",095,06,4.21624,5805.8839155266305,2858.4710547786653,113.37115534220064,1150.0768457203574,76.60854220822344,928.0780980209855,4531.525719598505,Solano County,California,CA,5.80588391552663,2.8584710547786654,0.11337115534220063,1.1500768457203576,0.07660854220822344,0.9280780980209855,4.531525719598505
30,491790.0,41720.0,1331.0,1037.0,2350.0,184.0,2304.0,24264.0,"Sonoma County, California",097,06,4.9179,8483.29571565099,270.6439740539661,210.8623599503853,477.8462351816832,37.414343520608384,468.4926493015311,4933.813212956749,Sonoma County,California,CA,8.48329571565099,0.2706439740539661,0.21086235995038533,0.47784623518168323,0.03741434352060839,0.46849264930153117,4.93381321295675
31,522794.0,74150.0,4611.0,1320.0,4329.0,1203.0,4853.0,59989.0,"Stanislaus County, California",099,06,5.22794,14183.406848586632,881.9917596605928,252.48950829581057,828.0508192519424,230.10975642413646,928.2815028481581,11474.691752391955,Stanislaus County,California,CA,14.183406848586632,0.881991759660593,0.25248950829581057,0.8280508192519425,0.23010975642413647,0.9282815028481581,11.474691752391955
32,95067.0,9488.0,394.0,342.0,2378.0,140.0,1228.0,7275.0,"Sutter County, California",101,06,0.95067,9980.329662238211,414.44454963341644,359.7462841995645,2501.393753878843,147.26456078344745,1291.7205760148106,7652.497712139859,Sutter County,California,CA,9.98032966223821,0.41444454963341637,0.3597462841995645,2.5013937538788436,0.14726456078344746,1.2917205760148105,7.652497712139859
33,63284.0,9677.0,136.0,455.0,63.0,18.0,491.0,3193.0,"Tehama County, California",103,06,0.63284,15291.384868213136,214.9042411984072,718.9811010682006,99.55122937867392,28.443208393906836,775.8675178560142,5045.5091334302515,Tehama County,California,CA,15.291384868213134,0.21490424119840718,0.7189811010682005,0.09955122937867392,0.028443208393906832,0.7758675178560142,5.045509133430251
34,13515.0,2093.0,0.0,138.0,21.0,63.0,156.0,247.0,"Trinity County, California",105,06,0.13515,15486.496485386608,0.0,1021.087680355161,155.3829078801332,466.14872364039957,1154.2730299667037,1827.5989641139477,Trinity County,California,CA,15.486496485386608,0.0,1.021087680355161,0.15538290788013318,0.4661487236403996,1.1542730299667037,1.8275989641139474
35,451108.0,97603.0,3067.0,1999.0,2857.0,187.0,4360.0,94983.0,"Tulare County, California",107,06,4.51108,21636.282220665562,679.8815361288206,443.1311348945264,633.3294909423021,41.453487856566504,966.5091286343848,21055.49003786233,Tulare County,California,CA,21.636282220665564,0.6798815361288205,0.4431311348945264,0.6333294909423021,0.041453487856566495,0.9665091286343847,21.055490037862327
36,54347.0,6506.0,70.0,158.0,27.0,0.0,503.0,936.0,"Tuolumne County, California",109,06,0.54347,11971.22196257383,128.8019577897584,290.72441901116895,49.680755147478244,0.0,925.5340681178354,1722.2661784459124,Tuolumne County,California,CA,11.971221962573832,0.1288019577897584,0.29072441901116897,0.049680755147478245,0.0,0.9255340681178355,1.7222661784459123
37,835790.0,69648.0,2128.0,981.0,3477.0,36.0,3845.0,61106.0,"Ventura County, California",111,06,8.3579,8333.19374484021,254.60941145503054,117.37398150253053,416.0135919309874,4.307302073487359,460.04379090441375,7311.166680625515,Ventura County,California,CA,8.333193744840212,0.2546094114550306,0.11737398150253053,0.41601359193098747,0.004307302073487359,0.4600437909044137,7.311166680625517
38,204162.0,20326.0,1485.0,441.0,8840.0,287.0,2385.0,13164.0,"Yolo County, California",113,06,2.04162,9955.819398320942,727.3635642284069,216.0049372557087,4329.894887393344,140.57464170609614,1168.1899667910777,6447.820848149999,Yolo County,California,CA,9.95581939832094,0.7273635642284069,0.2160049372557087,4.329894887393344,0.14057464170609613,1.1681899667910776,6.447820848149998
39,73059.0,10376.0,785.0,419.0,1550.0,109.0,1392.0,4587.0,"Yuba County, California",115,06,0.73059,14202.22012346186,1074.4740552156477,573.509081701091,2121.5729752665657,149.19448664777784,1905.3094074651995,6278.487250030797,Yuba County,California,CA,14.202220123461858,1.0744740552156475,0.5735090817010908,2.1215729752665653,0.14919448664777782,1.9053094074651993,6.278487250030797
40,461558.0,47462.0,4367.0,876.0,2088.0,299.0,2039.0,38131.0,"Adams County, Colorado",001,08,4.61558,10282.998019750497,946.1432799344828,189.79196547346163,452.3808492107168,64.78059095498291,441.7646319639136,8261.3669354664,Adams County,Colorado,CO,10.282998019750497,0.9461432799344827,0.1897919654734616,0.45238084921071675,0.0647805909549829,0.4417646319639135,8.261366935466398
41,16111.0,3789.0,167.0,68.0,0.0,0.0,87.0,2291.0,"Alamosa County, Colorado",003,08,0.16111,23518.09322822916,1036.5588728198124,422.07187635776796,0.0,0.0,540.003724163615,14220.09806964186,Alamosa County,Colorado,CO,23.51809322822916,1.0365588728198125,0.42207187635776794,0.0,0.0,0.540003724163615,14.220098069641859
42,596684.0,38906.0,12477.0,1064.0,3088.0,144.0,3799.0,24456.0,"Arapahoe County, Colorado",005,08,5.96684,6520.369240670103,2091.0565726582245,178.31884213419497,517.5268651413478,24.133377130943682,636.6854147253822,4098.651882738602,Arapahoe County,Colorado,CO,6.520369240670103,2.0910565726582244,0.178318842134195,0.5175268651413478,0.024133377130943684,0.6366854147253823,4.0986518827386025
43,12132.0,881.0,5.0,18.0,3.0,0.0,38.0,496.0,"Archuleta County, Colorado",007,08,0.12132,7261.787009561491,41.21332014507089,148.3679525222552,24.727992087042534,0.0,313.22123310253875,4088.361358391032,Archuleta County,Colorado,CO,7.26178700956149,0.04121332014507089,0.1483679525222552,0.02472799208704253,0.0,0.31322123310253874,4.088361358391032
44,3735.0,520.0,29.0,20.0,2.0,3.0,10.0,42.0,"Baca County, Colorado",009,08,0.03735,13922.35609103079,776.4390896921017,535.475234270415,53.5475234270415,80.32128514056225,267.7376171352075,1124.4979919678715,Baca County,Colorado,CO,13.92235609103079,0.7764390896921017,0.535475234270415,0.0535475234270415,0.08032128514056225,0.2677376171352075,1.1244979919678715
45,6000.0,660.0,0.0,17.0,0.0,0.0,11.0,364.0,"Bent County, Colorado",011,08,0.06,11000.0,0.0,283.33333333333337,0.0,0.0,183.33333333333334,6066.666666666667,Bent County,Colorado,CO,11.0,0.0,0.2833333333333333,0.0,0.0,0.18333333333333332,6.066666666666666
46,305166.0,35546.0,753.0,296.0,1408.0,58.0,1372.0,12207.0,"Boulder County, Colorado",013,08,3.05166,11648.08661515372,246.75094866400582,96.99638885065833,461.38822804637476,19.006049166683052,449.5913699429163,4000.1179685810343,Boulder County,Colorado,CO,11.648086615153721,0.24675094866400582,0.09699638885065834,0.46138822804637475,0.019006049166683053,0.44959136994291626,4.000117968581034
47,59027.0,2908.0,164.0,0.0,359.0,0.0,140.0,526.0,"Broomfield County, Colorado",014,08,0.59027,4926.559032307249,277.8389550544666,0.0,608.1962491741068,0.0,237.1795957782032,891.1176241381063,Broomfield County,Colorado,CO,4.9265590323072495,0.2778389550544666,0.0,0.6081962491741068,0.0,0.2371795957782032,0.8911176241381062
48,18121.0,1385.0,0.0,0.0,1.0,0.0,94.0,229.0,"Chaffee County, Colorado",015,08,0.18121,7643.066055957176,0.0,0.0,5.518459246178467,0.0,518.7351691407758,1263.727167374869,Chaffee County,Colorado,CO,7.643066055957176,0.0,0.0,0.005518459246178467,0.0,0.5187351691407759,1.263727167374869
49,2153.0,174.0,0.0,4.0,0.0,0.0,0.0,88.0,"Cheyenne County, Colorado",017,08,0.02153,8081.746400371574,0.0,185.78727357176032,0.0,0.0,0.0,4087.3200185787273,Cheyenne County,Colorado,CO,8.081746400371575,0.0,0.18578727357176034,0.0,0.0,0.0,4.087320018578727
50,9114.0,732.0,46.0,0.0,0.0,0.0,2.0,101.0,"Clear Creek County, Colorado",019,08,0.09114,8031.599736668862,504.7180162387536,0.0,0.0,0.0,21.94426157559798,1108.1852095676982,Clear Creek County,Colorado,CO,8.031599736668861,0.5047180162387536,0.0,0.0,0.0,0.021944261575597982,1.108185209567698
51,8276.0,1391.0,5.0,0.0,4.0,0.0,76.0,1083.0,"Conejos County, Colorado",021,08,0.08276,16807.63653939101,60.41565973900435,0.0,48.33252779120348,0.0,918.3180280328661,13086.031899468342,Conejos County,Colorado,CO,16.80763653939101,0.06041565973900435,0.0,0.04833252779120348,0.0,0.918318028032866,13.086031899468342
52,3578.0,836.0,0.0,0.0,0.0,0.0,16.0,668.0,"Costilla County, Colorado",023,08,0.03578,23365.008384572386,0.0,0.0,0.0,0.0,447.17719396310787,18669.647847959754,Costilla County,Colorado,CO,23.365008384572388,0.0,0.0,0.0,0.0,0.4471771939631079,18.66964784795975
53,5558.0,985.0,0.0,45.0,1.0,13.0,33.0,364.0,"Crowley County, Colorado",025,08,0.05558,17722.202231018353,0.0,809.6437567470314,17.992083483267365,233.89708528247573,593.7387549478229,6549.1183879093205,Crowley County,Colorado,CO,17.722202231018354,0.0,0.8096437567470314,0.017992083483267363,0.23389708528247571,0.593738754947823,6.54911838790932
54,4274.0,670.0,57.0,0.0,0.0,0.0,6.0,43.0,"Custer County, Colorado",027,08,0.04274,15676.181562938698,1333.645297145531,0.0,0.0,0.0,140.38371548900327,1006.0832943378568,Custer County,Colorado,CO,15.676181562938698,1.333645297145531,0.0,0.0,0.0,0.14038371548900327,1.0060832943378568
55,30378.0,4406.0,11.0,47.0,75.0,0.0,80.0,1097.0,"Delta County, Colorado",029,08,0.30378,14503.917308578577,36.210415432220685,154.71722957403384,246.8891961287774,0.0,263.3484758706959,3611.1659753769177,Delta County,Colorado,CO,14.503917308578576,0.036210415432220686,0.15471722957403383,0.2468891961287774,0.0,0.2633484758706959,3.6111659753769176
56,633777.0,70438.0,19052.0,1885.0,3672.0,89.0,3973.0,54683.0,"Denver County, Colorado",031,08,6.33777,11114.003821533443,3006.104670885816,297.42322615052296,579.3836002253158,14.042794232040608,626.8766458864869,8628.113674052545,Denver County,Colorado,CO,11.11400382153344,3.0061046708858163,0.29742322615052297,0.5793836002253159,0.014042794232040608,0.626876645886487,8.628113674052546
57,1736.0,327.0,0.0,6.0,2.0,0.0,12.0,11.0,"Dolores County, Colorado",033,08,0.01736,18836.405529953918,0.0,345.6221198156682,115.2073732718894,0.0,691.2442396313364,633.6405529953917,Dolores County,Colorado,CO,18.836405529953918,0.0,0.3456221198156682,0.1152073732718894,0.0,0.6912442396313364,0.6336405529953917
58,299794.0,10061.0,156.0,82.0,740.0,0.0,915.0,1885.0,"Douglas County, Colorado",035,08,2.99794,3355.97110015544,52.03573120209211,27.352115119048413,246.8361608304369,0.0,305.20957724304026,628.765085358613,Douglas County,Colorado,CO,3.35597110015544,0.05203573120209211,0.02735211511904841,0.2468361608304369,0.0,0.3052095772430402,0.628765085358613
59,52233.0,3920.0,61.0,0.0,22.0,0.0,61.0,3613.0,"Eagle County, Colorado",037,08,0.52233,7504.834108705225,116.78440832423948,0.0,42.11896693661096,0.0,116.78440832423948,6917.08307008979,Eagle County,Colorado,CO,7.504834108705224,0.11678440832423946,0.0,0.042118966936610956,0.0,0.11678440832423946,6.91708307008979
60,23545.0,1537.0,32.0,5.0,0.0,0.0,111.0,168.0,"Elbert County, Colorado",039,08,0.23545,6527.925249522192,135.90995965173073,21.23593119558293,0.0,0.0,471.43767254194097,713.5272881715863,Elbert County,Colorado,CO,6.527925249522191,0.13590995965173072,0.021235931195582928,0.0,0.0,0.47143767254194097,0.7135272881715863
61,645707.0,54158.0,7620.0,640.0,1780.0,193.0,5610.0,22992.0,"El Paso County, Colorado",041,08,6.45707,8387.395521498142,1180.1018108832643,99.11616259386997,275.66682721420085,29.889717782213914,868.8151127368915,3560.748141184779,El Paso County,Colorado,CO,8.38739552149814,1.1801018108832644,0.09911616259386997,0.2756668272142009,0.02988971778221391,0.8688151127368916,3.560748141184779
62,46879.0,6032.0,10.0,48.0,1.0,0.0,159.0,614.0,"Fremont County, Colorado",043,08,0.46879,12867.168668273642,21.331513044220227,102.3912626122571,2.133151304422023,0.0,339.1710574031016,1309.7549009151219,Fremont County,Colorado,CO,12.86716866827364,0.021331513044220225,0.1023912626122571,0.0021331513044220225,0.0,0.3391710574031016,1.309754900915122
63,56684.0,5346.0,142.0,68.0,8.0,0.0,162.0,3033.0,"Garfield County, Colorado",045,08,0.56684,9431.232799379013,250.51160821395808,119.96330534189542,14.11333004022299,0.0,285.79493331451556,5350.716251499542,Garfield County,Colorado,CO,9.431232799379014,0.25051160821395807,0.11996330534189542,0.014113330040222992,0.0,0.28579493331451555,5.350716251499541
64,5557.0,496.0,0.0,0.0,0.0,0.0,43.0,30.0,"Gilpin County, Colorado",047,08,0.05557,8925.679323375922,0.0,0.0,0.0,0.0,773.7988123087997,539.8596364945114,Gilpin County,Colorado,CO,8.925679323375922,0.0,0.0,0.0,0.0,0.7737988123087997,0.5398596364945114
65,14478.0,1550.0,0.0,5.0,20.0,10.0,27.0,170.0,"Grand County, Colorado",049,08,0.14478,10705.898604779666,0.0,34.535156789611825,138.1406271584473,69.07031357922365,186.48984666390388,1174.195330846802,Grand County,Colorado,CO,10.705898604779666,0.0,0.034535156789611825,0.1381406271584473,0.06907031357922365,0.18648984666390386,1.174195330846802
66,15503.0,2486.0,0.0,0.0,10.0,0.0,74.0,519.0,"Gunnison County, Colorado",051,08,0.15503,16035.606011739663,0.0,0.0,64.50364445591175,0.0,477.326968973747,3347.73914726182,Gunnison County,Colorado,CO,16.035606011739663,0.0,0.0,0.06450364445591175,0.0,0.47732696897374705,3.3477391472618203
67,871.0,61.0,0.0,0.0,0.0,0.0,4.0,0.0,"Hinsdale County, Colorado",053,08,0.00871,7003.444316877152,0.0,0.0,0.0,0.0,459.24225028702637,0.0,Hinsdale County,Colorado,CO,7.003444316877153,0.0,0.0,0.0,0.0,0.4592422502870264,0.0
68,6550.0,777.0,0.0,47.0,8.0,0.0,238.0,630.0,"Huerfano County, Colorado",055,08,0.0655,11862.595419847328,0.0,717.5572519083969,122.13740458015266,0.0,3633.5877862595416,9618.320610687022,Huerfano County,Colorado,CO,11.86259541984733,0.0,0.7175572519083969,0.12213740458015268,0.0,3.6335877862595423,9.618320610687023
69,1389.0,121.0,0.0,0.0,5.0,0.0,2.0,84.0,"Jackson County, Colorado",057,08,0.01389,8711.30309575234,0.0,0.0,359.9712023038157,0.0,143.98848092152627,6047.516198704104,Jackson County,Colorado,CO,8.71130309575234,0.0,0.0,0.3599712023038157,0.0,0.14398848092152627,6.047516198704104
70,546162.0,41127.0,809.0,1577.0,954.0,38.0,1173.0,13452.0,"Jefferson County, Colorado",059,08,5.46162,7530.183352192207,148.12454912644966,288.7421680746738,174.6734485372472,6.957642604209008,214.77144144045172,2463.005481889989,Jefferson County,Colorado,CO,7.530183352192207,0.14812454912644968,0.28874216807467384,0.17467344853724717,0.0069576426042090075,0.21477144144045174,2.4630054818899887
71,1407.0,187.0,0.0,1.0,0.0,0.0,15.0,7.0,"Kiowa County, Colorado",061,08,0.01407,13290.689410092396,0.0,71.07320540156361,0.0,0.0,1066.0980810234541,497.5124378109453,Kiowa County,Colorado,CO,13.290689410092396,0.0,0.07107320540156362,0.0,0.0,1.0660980810234542,0.4975124378109453
72,8122.0,1051.0,0.0,0.0,9.0,0.0,0.0,480.0,"Kit Carson County, Colorado",063,08,0.08122,12940.162521546417,0.0,0.0,110.81014528441271,0.0,0.0,5909.874415168678,Kit Carson County,Colorado,CO,12.940162521546416,0.0,0.0,0.1108101452844127,0.0,0.0,5.9098744151686775
73,7311.0,735.0,0.0,2.0,0.0,0.0,0.0,350.0,"Lake County, Colorado",065,08,0.07311,10053.344275748872,0.0,27.356038845575164,0.0,0.0,0.0,4787.306797975653,Lake County,Colorado,CO,10.053344275748872,0.0,0.02735603884557516,0.0,0.0,0.0,4.787306797975653
74,52547.0,4698.0,25.0,412.0,30.0,0.0,193.0,734.0,"La Plata County, Colorado",067,08,0.52547,8940.567491959579,47.576455363769576,784.0599843949227,57.09174643652349,0.0,367.29023540830116,1396.8447294802747,La Plata County,Colorado,CO,8.940567491959579,0.04757645536376958,0.7840599843949226,0.0570917464365235,0.0,0.36729023540830114,1.3968447294802748
75,311435.0,35066.0,577.0,330.0,759.0,116.0,2224.0,7437.0,"Larimer County, Colorado",069,08,3.11435,11259.492349928556,185.271404948063,105.96111548156117,243.71056560759067,37.24693756321544,714.1136994878547,2387.9782298071827,Larimer County,Colorado,CO,11.259492349928557,0.185271404948063,0.10596111548156115,0.2437105656075907,0.03724693756321544,0.7141136994878546,2.387978229807183
